Count_SA,Count_MF,Count_CC,Count_CL,Log_ActBal_CA,Log_ActBal_SA,Log_ActBal_MF,Log_ActBal_CC,Log_ActBal_CL,Log_ActBal_OVD,Log_VolumeCred_CA,Log_TransactionsDebCash_Card,Log_TransactionsDebCashless_Card,Log_TransactionsDeb_PaymentOrder,Cred_Deb_Ratio,Trans_Cred_Deb_Ratio,ActBal_CA_SA_Ratio,Count_CA_Missing,VolumeDeb_Missing,ActBal_CA_Missing,ActBal_MF_Missing,ActBal_OVD_Missing,Sex_M,Age_Bin_25-45,Age_Bin_45-65,Age_Bin_65 & Above,Tenure_Bin_Medium-Low,Tenure_Bin_Medium-High,Tenure_Bin_High,Client,Sale_CC,Revenue_CC
0.0,4.0,0.0,0.0,0.0,0.0,11.368948519241094,0.0,0.0,0.0,7.577968803617521,0.6931471805599453,2.4849066497880004,2.1972245773362196,0.8225337892732569,0.25,0.0,0,0,0,0,1,1,0,0,1,0,0,0,456,,
0.0,0.0,0.0,0.0,6.060466585119587,0.0,0.0,0.0,0.0,0.0,7.603527404358002,1.0986122886681098,1.791759469228055,1.3862943611198906,1.0946373019981863,0.6296296296296297,0.0,0,0,0,1,0,0,0,0,1,0,0,0,457,0.0,0.0
0.0,0.0,0.0,0.0,7.464524980080574,0.0,0.0,0.0,0.0,0.0,2.548384340475116,1.0986122886681098,0.0,0.0,0.36668888887703904,1.0,0.0,0,0,0,1,1,0,1,0,0,0,1,0,458,,
0.0,0.0,0.0,0.0,2.3023707843315844,0.0,0.0,0.0,0.0,0.0,6.664367565409531,0.6931471805599453,0.0,2.6390573296152584,1.3433924457739788,0.11764705882352941,0.0,0,0,0,1,1,0,1,0,0,0,0,1,459,,
0.0,4.0,0.0,0.0,5.622993258358869,0.0,0.0,0.0,0.0,0.0,6.762178570685703,0.6931471805599453,1.6094379124341003,2.0794415416798357,0.7267666019128988,0.14285714285714285,0.0,0,0,0,0,1,0,0,0,0,0,1,0,460,,
1.0,0.0,0.0,0.0,2.0199379430866924,8.720824059658778,0.0,0.0,0.0,0.0,7.289474480798741,0.0,1.3862943611198906,2.5649493574615367,0.9203556612317434,0.2777777777777778,0.001066843024697931,0,0,0,1,1,0,0,0,0,1,0,0,461,0.0,0.0
0.0,0.0,0.0,0.0,6.347988229682291,0.0,0.0,0.0,0.0,4.65406918804399,6.748692554743612,1.3862943611198906,0.0,1.3862943611198906,1.0053479320349057,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,462,0.0,0.0
0.0,0.0,0.0,0.0,5.213620840767236,0.0,0.0,0.0,0.0,0.0,0.00035707923961937285,0.0,0.0,0.0,0.00018181825457190082,1.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,463,,
0.0,0.0,0.0,0.0,7.718707558510625,0.0,0.0,0.0,0.0,5.4735183945238,6.699910178703334,1.0986122886681098,1.3862943611198906,1.9459101490553132,1.4051834622954402,0.25,0.0,0,0,0,1,0,1,0,0,1,0,0,1,464,,
0.0,0.0,1.0,0.0,0.9964213479297903,0.0,0.0,0.7786693541948286,0.0,0.0,7.971427545916654,3.258096538021482,3.044522437723423,2.0794415416798357,1.000768927485158,0.08333333333333333,0.0,0,0,0,1,1,0,1,0,0,0,0,0,465,1.0,8.0
1.0,0.0,0.0,0.0,5.190573059694043,7.927359919201378,0.0,0.0,0.0,0.0,4.326976291408619,0.0,1.0986122886681098,0.0,5.2962531634843035,0.6666666666666666,0.06444066280022631,0,0,0,1,1,0,0,1,0,0,0,1,466,0.0,0.0
0.0,0.0,0.0,0.0,5.8765706374361875,0.0,0.0,0.0,0.0,0.0,5.411746493239207,0.0,0.0,1.0986122886681098,0.980934652658322,2.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,467,,
1.0,3.0,0.0,0.0,3.088994904013681,6.615410447947632,0.0,0.0,0.0,0.0,6.183122591276229,1.3862943611198906,0.0,1.3862943611198906,0.6782685282961826,0.375,0.028108234476851523,0,0,0,0,1,0,0,1,0,0,0,0,468,,
0.0,0.0,0.0,0.0,8.393135879565575,0.0,0.0,0.0,0.0,0.0,7.303176064013336,0.6931471805599453,0.0,2.0794415416798357,0.9574714447473266,0.38461538461538464,0.0,0,0,0,1,1,1,1,0,0,0,0,1,469,0.0,0.0
0.0,0.0,0.0,0.0,3.0730404766446564,0.0,0.0,0.0,0.0,0.0,6.199943235836564,0.0,2.1972245773362196,1.791759469228055,0.5280874354278863,0.25,0.0,0,0,0,1,1,0,0,0,1,0,1,0,470,0.0,0.0
0.0,0.0,0.0,0.0,7.562307336306617,0.0,0.0,0.0,0.0,0.0,6.142673915660006,2.0794415416798357,2.0794415416798357,0.0,1.470358238981252,0.21428571428571427,0.0,0,0,0,1,1,0,1,0,0,0,0,0,471,,
0.0,0.0,0.0,0.0,9.40063266703374,0.0,0.0,0.0,0.0,0.0,3.5008379985443154,1.0986122886681098,0.0,0.0,1.5000166667666657,1.0,0.0,0,0,0,1,1,1,0,1,0,1,0,0,472,0.0,0.0
0.0,0.0,0.0,1.0,8.752566058881158,0.0,0.0,0.0,0.0,0.0,6.977685710422368,1.6094379124341003,2.6390573296152584,0.0,1.1191768262429367,0.15,0.0,0,0,0,1,0,1,0,1,0,1,0,0,473,,
0.0,0.0,0.0,0.0,3.639567278645311,0.0,0.0,0.0,0.0,0.0,6.585047870956364,1.791759469228055,0.0,1.3862943611198906,0.9491960812609119,0.16666666666666666,0.0,0,0,0,1,0,0,0,0,0,1,0,0,474,,
1.0,1.0,0.0,0.0,9.151645846131833,8.185281041855948,0.0,0.0,0.0,0.0,7.472342972201165,1.0986122886681098,1.9459101490553132,2.70805020110221,1.3011826111731297,0.21739130434782608,2.6288264199947067,0,0,0,0,1,0,0,0,1,0,1,0,475,1.0,42.68857143
0.0,1.0,0.0,0.0,7.448261472721312,0.0,0.0,0.0,0.0,0.0,4.822013935153773,0.6931471805599453,2.4849066497880004,1.3862943611198906,0.6007808363376917,0.25,0.0,0,0,0,0,0,1,1,0,0,0,0,0,476,,
2.0,0.0,0.0,0.0,8.597913823093515,8.902999224820055,0.0,0.0,0.0,0.0,4.0949515208187925,0.0,0.0,1.0986122886681098,0.6541432528531855,1.0,0.737024665959102,0,0,0,1,1,1,1,0,0,0,0,1,477,0.0,0.0
0.0,0.0,0.0,0.0,10.421511757930102,0.0,0.0,0.0,0.0,0.0,3.048087503887919,0.0,0.0,1.791759469228055,0.0811111111111111,0.6,0.0,0,0,0,1,0,1,1,0,0,0,0,0,478,1.0,4.5
1.0,1.0,1.0,0.0,4.3282019434769206,8.378636129990412,0.0,6.4439041130992445,0.0,0.0,6.787936780350802,1.0986122886681098,2.302585092994046,2.302585092994046,2.1118139196569765,0.375,0.01718903739510328,0,0,0,0,0,1,1,0,0,1,0,0,479,1.0,102.1464286
0.0,0.0,0.0,0.0,6.769416020557071,0.0,0.0,0.0,0.0,0.0,5.880931948983315,0.0,0.0,0.6931471805599453,0.9905894005352912,0.5,0.0,0,0,0,1,1,1,1,0,0,1,0,0,480,0.0,0.0
1.0,0.0,1.0,0.0,4.240226455811543,5.540240613122195,0.0,0.0,0.0,0.0,7.603181111441828,0.0,1.6094379124341003,2.772588722239781,1.4845983036340455,0.391304347826087,0.2696609287018261,0,0,0,1,1,0,1,0,0,0,0,0,481,0.0,0.0
0.0,0.0,0.0,0.0,3.1534988569723628,0.0,0.0,0.0,0.0,0.0,7.06072372939437,0.6931471805599453,2.4849066497880004,1.6094379124341003,2.352267118330392,0.25,0.0,0,0,0,1,1,0,0,1,0,0,0,0,482,0.0,0.0
0.0,4.0,0.0,0.0,7.205066290794888,0.0,0.0,0.0,0.0,2.2893912934496234,6.908835766045697,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.23757093305284,0.2857142857142857,0.0,0,0,0,0,0,0,0,1,0,0,0,1,483,0.0,0.0
0.0,0.0,0.0,0.0,5.375075013852894,0.0,0.0,0.0,0.0,0.0,6.635437427283876,0.6931471805599453,2.772588722239781,2.4849066497880004,1.3154502780559716,0.3103448275862069,0.0,0,0,0,1,1,0,0,0,1,1,0,0,484,,
0.0,0.0,0.0,0.0,7.467088373820774,0.0,0.0,0.0,0.0,0.0,6.349896072378985,0.0,0.0,0.0,1.0137250926340178,0.6666666666666666,0.0,0,0,0,1,1,1,0,0,0,0,0,1,485,,
0.0,0.0,0.0,0.0,7.504679434571356,0.0,0.0,0.0,0.0,0.0,0.06331008848554642,0.0,0.0,0.0,0.011806451638100313,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,486,0.0,0.0
0.0,0.0,0.0,1.0,8.254306862236676,0.0,0.0,0.0,8.17222627708576,3.767030263352624,5.3902940742299075,0.0,0.0,0.0,1.1195352529172726,0.7777777777777778,0.0,0,0,0,1,0,1,1,0,0,1,0,0,487,,
2.0,0.0,0.0,0.0,3.10253460624391,8.565787213874952,0.0,0.0,0.0,0.0,6.763839955358059,1.6094379124341003,2.1972245773362196,2.1972245773362196,1.245045833324348,0.18181818181818182,0.004050001098357957,0,0,0,1,0,0,0,1,0,0,0,0,488,,
1.0,0.0,0.0,0.0,8.521782288185578,9.4408555428167,0.0,0.0,0.0,0.0,0.00035707923961937285,1.3862943611198906,1.0986122886681098,0.0,1.678555937837061e-05,0.4,0.398840798430291,0,0,0,1,1,1,0,0,1,0,1,0,489,0.0,0.0
0.0,0.0,0.0,0.0,6.693893076015061,0.0,0.0,0.0,0.0,0.0,0.04810966029823325,0.0,1.0986122886681098,1.0986122886681098,0.00018487755103237352,0.2,0.0,0,0,0,1,1,1,0,0,0,0,0,1,490,,
0.0,0.0,1.0,2.0,5.230590912280461,0.0,0.0,0.0,9.117798770389863,0.0,8.23023495213401,0.0,1.9459101490553132,3.5263605246161616,1.0444011082247493,0.65625,0.0,0,0,0,1,0,1,0,1,0,0,0,0,491,0.0,0.0
0.0,0.0,1.0,0.0,9.087927025783301,0.0,0.0,0.38136755633398195,0.0,0.0,6.197036765592,2.4849066497880004,0.0,1.9459101490553132,0.4680603495505745,0.23529411764705882,0.0,0,0,0,1,1,0,0,0,0,0,1,0,492,1.0,13.21428571
0.0,0.0,0.0,0.0,7.67904484613333,0.0,0.0,0.0,0.0,0.0,7.673175943729803,2.1972245773362196,2.9444389791664403,2.9444389791664403,0.9944906614841865,0.23076923076923078,0.0,0,0,0,1,1,1,0,1,0,1,0,0,493,0.0,0.0
0.0,0.0,0.0,1.0,6.574644884990084,0.0,0.0,0.0,8.181000915482374,0.0,7.302257176781216,1.3862943611198906,0.0,2.302585092994046,1.0630432964628775,0.21052631578947367,0.0,0,0,0,1,1,0,0,1,0,0,1,0,494,0.0,0.0
0.0,5.0,1.0,0.0,2.255530921132637,0.0,8.805221668213104,6.4654840972069305,0.0,0.0,8.184064558716148,2.3978952727983707,2.4849066497880004,3.1780538303479458,0.4315706373209824,0.21052631578947367,0.0,0,0,0,0,1,0,0,0,0,0,1,0,495,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911236894353129,2.8903717578961645,2.772588722239781,2.6390573296152584,0.8242531817729701,0.06349206349206349,0.0,0,0,0,1,1,1,1,0,0,0,1,0,496,,
0.0,0.0,0.0,0.0,6.836593347570339,0.0,0.0,0.0,0.0,0.0,0.0017841215082964072,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,497,1.0,3.535714286
0.0,0.0,0.0,0.0,6.785560606676295,0.0,0.0,0.0,0.0,0.0,6.800446040352041,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.9944165610513868,0.3333333333333333,0.0,0,0,0,1,1,0,0,0,0,0,0,1,498,,
0.0,0.0,0.0,0.0,6.857184280097426,0.0,0.0,0.0,0.0,4.594221178065944,6.187679469865338,0.6931471805599453,3.4965075614664802,1.3862943611198906,0.6657686967280327,0.13513513513513514,0.0,0,0,0,1,0,0,0,1,0,0,0,1,499,0.0,0.0
1.0,3.0,0.0,0.0,7.074674904298358,9.300311813316128,10.480907042395389,0.0,0.0,0.0,6.81572927183421,0.6931471805599453,0.0,2.302585092994046,1.0938628701113815,0.2727272727272727,0.10791707886708764,0,0,0,0,1,1,1,0,0,0,1,0,500,0.0,0.0
2.0,1.0,0.0,0.0,6.134649196853492,8.544282163807408,0.0,0.0,0.0,0.0,5.866777600237954,0.0,0.0,1.0986122886681098,2.185340634901613,1.0,0.08967106579008577,0,0,0,0,1,0,0,1,0,0,0,0,501,0.0,0.0
0.0,0.0,0.0,0.0,6.858010784584437,0.0,0.0,0.0,0.0,0.0,6.910451284491121,1.0986122886681098,2.5649493574615367,2.4849066497880004,0.8107927126384866,0.34285714285714286,0.0,0,0,0,1,0,0,0,0,1,0,0,1,502,0.0,0.0
0.0,0.0,0.0,0.0,7.07051592926309,0.0,0.0,0.0,0.0,0.0,6.649591786085956,1.6094379124341003,0.0,1.6094379124341003,1.14479463682091,0.2727272727272727,0.0,0,0,0,1,1,0,1,0,0,1,0,0,503,0.0,0.0
0.0,0.0,0.0,0.0,3.08876713952118,0.0,0.0,0.0,0.0,0.0,7.0035039989772905,1.9459101490553132,2.4849066497880004,2.0794415416798357,0.19294764081111646,0.06896551724137931,0.0,0,0,0,1,1,1,0,0,0,1,0,0,504,,
2.0,0.0,0.0,0.0,9.11374285672103,1.6452875653277976,0.0,0.0,0.0,0.0,0.0042765564827652106,0.0,0.0,0.0,0.668727273042724,2.0,2170.5232686192467,0,0,0,1,1,1,1,0,0,0,0,1,505,,
1.0,0.0,0.0,0.0,7.250168252998645,3.0109375142408674,0.0,0.0,0.0,5.829848571295389,10.751826844873348,0.6931471805599453,2.302585092994046,2.4849066497880004,10.097595457291451,0.8695652173913043,72.89498318642161,0,0,0,1,0,0,0,0,0,1,0,0,506,,
1.0,3.0,1.0,0.0,5.98249047177728,8.406471504996656,0.0,0.5389965005660203,0.0,0.0,7.223909225075737,0.6931471805599453,1.9459101490553132,1.3862943611198906,1.3254684966961454,0.5,0.08836464660807915,0,0,0,0,1,1,0,1,0,0,1,0,507,0.0,0.0
0.0,0.0,0.0,0.0,7.193117609662268,0.0,0.0,0.0,0.0,0.0,7.402855620256628,0.0,0.6931471805599453,0.6931471805599453,1.262145979132685,0.5,0.0,0,0,0,1,1,0,0,1,0,0,0,0,508,0.0,0.0
0.0,0.0,0.0,0.0,8.813338633950695,0.0,0.0,0.0,0.0,0.0,7.119899414714177,1.3862943611198906,2.1972245773362196,2.6390573296152584,1.3657153005634866,0.14814814814814814,0.0,0,0,0,1,0,1,0,0,0,0,0,1,509,0.0,0.0
1.0,0.0,0.0,0.0,7.075706213739617,8.602381604165776,0.0,0.0,0.0,0.0,0.00035707923961937285,0.0,0.0,0.0,0.0,0.0,0.2171129707073079,0,0,0,1,1,0,0,1,0,0,0,1,510,0.0,0.0
0.0,0.0,0.0,1.0,5.417050744264098,0.0,0.0,0.0,6.82009083166122,0.0,7.089652043064442,1.6094379124341003,2.302585092994046,2.5649493574615367,1.1999341360334361,0.13333333333333333,0.0,0,0,0,1,0,1,1,0,0,0,1,0,511,,
0.0,0.0,0.0,0.0,6.717140715750689,0.0,0.0,0.0,0.0,0.0,6.111152909365169,1.791759469228055,2.772588722239781,1.0986122886681098,0.7872617157570838,0.16,0.0,0,0,0,1,1,1,1,0,0,0,0,1,512,0.0,0.0
0.0,0.0,0.0,0.0,3.417258189952921,0.0,0.0,0.0,0.0,0.0,4.6834564070186895,0.0,0.6931471805599453,1.0986122886681098,0.7898899687162603,0.5,0.0,0,0,0,1,1,1,1,0,0,0,0,1,513,,
0.0,0.0,0.0,0.0,3.335426355168472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,0,1,0,514,0.0,0.0
2.0,0.0,0.0,0.0,6.864488706623106,9.293094554124204,0.0,0.0,0.0,0.0,0.06899287108695144,0.0,0.0,0.0,4.964028776025458,4.0,0.08807570525829292,0,0,0,1,1,0,0,1,0,0,1,0,515,0.0,0.0
1.0,0.0,0.0,0.0,4.563160730777874,8.479903640879508,0.0,0.0,0.0,0.0,5.6937357462036005,2.5649493574615367,2.3978952727983707,0.0,1.070175801054437,0.13793103448275862,0.019702315800930965,0,0,0,1,1,0,0,1,0,0,0,1,516,,
0.0,0.0,0.0,0.0,2.893205042019984,0.0,0.0,0.0,0.0,0.0,6.347665628716692,1.0986122886681098,2.3978952727983707,1.3862943611198906,1.0219779655710812,0.11764705882352941,0.0,0,0,0,1,1,0,1,0,0,0,0,0,517,,
0.0,0.0,0.0,0.0,7.441737772396069,0.0,0.0,0.0,0.0,0.0,6.285469889111164,1.0986122886681098,2.0794415416798357,1.0986122886681098,0.9628878818595957,0.21428571428571427,0.0,0,0,0,1,1,0,0,1,0,0,1,0,518,1.0,4.928571429
0.0,0.0,0.0,0.0,5.355853189521309,0.0,0.0,0.0,0.0,0.0,6.131162046319768,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.9431227656203424,0.2,0.0,0,0,0,1,1,1,0,0,0,0,1,0,519,1.0,5.892857143
1.0,0.0,0.0,0.0,7.245752373131239,8.237481745224372,0.0,0.0,0.0,0.0,9.177249464501756,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.9374253113954868,1.625,0.37076818895120334,0,0,0,1,1,1,0,1,0,0,0,0,520,1.0,0.214285714
0.0,0.0,0.0,0.0,4.397807705950652,0.0,0.0,0.0,0.0,0.0,7.334389727067901,1.6094379124341003,3.332204510175204,2.302585092994046,1.072051523568144,0.075,0.0,0,0,0,1,0,1,0,0,0,0,1,0,521,,
0.0,0.0,0.0,0.0,0.824488677236706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,1,0,522,,
0.0,0.0,0.0,0.0,8.859768551746042,0.0,0.0,0.0,0.0,0.0,4.8914253481374095,1.791759469228055,1.6094379124341003,1.0986122886681098,0.8073160086908907,0.2727272727272727,0.0,0,0,0,1,1,0,1,0,0,0,0,0,523,,
0.0,9.0,0.0,0.0,4.070935797691841,0.0,8.181000915482374,0.0,0.0,0.0,5.9821868202909965,0.0,0.0,0.0,0.31547869464796435,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,524,,
1.0,4.0,0.0,0.0,0.32801823489474213,8.255046767579753,10.369906931336253,0.0,0.0,0.0,6.094065455073688,0.6931471805599453,0.0,1.6094379124341003,0.502394634470702,0.6666666666666666,0.00010093996753013346,0,0,0,0,1,1,1,0,0,1,0,0,525,1.0,2.108214286
0.0,0.0,0.0,1.0,5.474267478309311,0.0,0.0,0.0,8.874008125575882,0.0,5.886602915042595,0.0,0.0,1.3862943611198906,1.3989630503654567,0.6666666666666666,0.0,0,0,0,1,1,1,0,0,1,0,0,0,526,0.0,0.0
0.0,0.0,0.0,0.0,7.485071646683124,0.0,0.0,0.0,0.0,0.0,6.520099215686828,2.5649493574615367,1.3862943611198906,0.0,0.8764980875986805,0.08,0.0,0,0,0,1,1,0,0,0,0,0,0,0,527,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079205568654769,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.1169720864844117,0.2,0.0,0,0,0,1,0,0,0,0,0,1,0,0,528,,
1.0,0.0,0.0,0.0,7.608586256419885,10.496384293453788,0.0,0.0,0.0,0.0,6.306636274886219,0.0,0.0,1.3862943611198906,1.6640488068692387,1.0,0.0556726265931318,0,0,0,1,1,0,1,0,0,1,0,0,529,1.0,1.786785714
2.0,2.0,0.0,0.0,5.858175982141294,9.391154393843497,10.260197495812376,0.0,0.0,0.0,0.010657294756673529,0.0,0.0,0.0,0.0,0.0,0.02913673628328012,0,0,0,0,1,1,1,0,0,0,0,1,530,,
0.0,0.0,0.0,0.0,5.826007481984527,0.0,0.0,0.0,0.0,0.0,0.0021405643565592823,0.6931471805599453,2.302585092994046,0.0,1.9843893369513972e-05,0.1,0.0,0,0,0,1,1,1,1,0,0,0,0,1,531,,
3.0,0.0,0.0,0.0,7.728441244745682,9.704233504210967,0.0,0.0,0.0,0.0,9.279426705495423,0.0,0.0,1.6094379124341003,0.4994136543042965,0.5,0.13859885415697074,0,0,0,1,1,1,0,1,0,0,1,0,532,,
0.0,0.0,0.0,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,2.0972726890182303,0.6931471805599453,0.6931471805599453,0.0,0.8265702478706352,0.6666666666666666,0.0,0,0,0,1,1,0,0,1,0,0,0,0,533,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.709277569790198,0.0,1.6094379124341003,2.995732273553991,1.0542539030635385,0.7083333333333334,0.0,0,0,0,1,1,0,1,0,0,1,0,0,534,0.0,0.0
1.0,0.0,0.0,0.0,2.3642847669465623,11.560268177324625,0.0,0.0,0.0,0.0,7.557346634635574,1.0986122886681098,0.0,2.0794415416798357,0.5992741071875,0.8,9.19093236102248e-05,0,0,0,1,1,1,1,0,0,0,1,0,535,,
0.0,0.0,0.0,0.0,6.499551782007265,0.0,0.0,0.0,0.0,0.0,5.1286447592266615,0.0,0.0,0.6931471805599453,0.9038226243717944,1.5,0.0,0,0,0,1,1,1,1,0,0,0,0,0,536,0.0,0.0
0.0,1.0,0.0,0.0,6.703747553534772,0.0,0.0,0.0,0.0,0.0,6.663326528672745,0.0,0.0,2.0794415416798357,2.9287767080123195,0.625,0.0,0,0,0,0,1,1,0,0,1,1,0,0,537,0.0,0.0
1.0,0.0,0.0,0.0,1.66264009806891,8.27235766851343,0.0,0.0,0.0,0.0,7.45406662777833,1.3862943611198906,1.6094379124341003,2.302585092994046,1.2926389500074957,0.3333333333333333,0.0010920093391202912,0,0,0,1,1,0,0,1,0,0,1,0,538,,
0.0,0.0,0.0,0.0,3.5260978851294307,0.0,0.0,0.0,0.0,0.0,6.253005670772633,1.0986122886681098,1.791759469228055,0.0,1.4584190437960292,0.21428571428571427,0.0,0,0,0,1,1,1,0,0,0,0,0,0,539,,
1.0,0.0,0.0,0.0,8.009118660920487,8.48542148814027,0.0,0.0,0.0,0.0,0.014184634710266292,0.6931471805599453,0.0,0.0,0.15341333334542437,3.0,0.620997127683432,0,0,0,1,1,1,1,0,0,0,1,0,540,,
0.0,0.0,0.0,0.0,1.7753154810736302,0.0,0.0,0.0,0.0,0.0,0.00035707923961937285,0.0,0.0,0.0,0.00018181825457190082,1.0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,541,,
0.0,0.0,0.0,0.0,7.3304978871043085,0.0,0.0,0.0,0.0,0.0,5.190583003876897,1.6094379124341003,2.70805020110221,1.0986122886681098,0.818235672546552,0.1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,542,1.0,1.785714286
0.0,3.0,0.0,0.0,1.3604269516195322,0.0,13.008487650465332,0.0,0.0,0.0,0.00071403101916737,0.0,0.0,0.0,0.00036363650914380164,1.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,543,,
0.0,64.0,0.0,0.0,8.478300807125136,0.0,10.404003596847899,0.0,0.0,0.0,7.1125122572978645,0.6931471805599453,2.772588722239781,1.9459101490553132,1.5233009341847001,0.20833333333333334,0.0,0,0,0,0,1,1,0,0,0,0,1,0,544,0.0,0.0
1.0,0.0,0.0,0.0,8.256621341154212,10.519941730204485,0.0,0.0,0.0,0.0,7.8130737495540314,1.3862943611198906,1.791759469228055,2.5649493574615367,1.128506437657124,0.6086956521739131,0.10398038909700218,0,0,0,1,1,1,0,0,0,0,1,0,545,,
0.0,0.0,0.0,0.0,6.931800295586021,0.0,0.0,0.0,0.0,0.0,6.795550761593534,1.9459101490553132,3.332204510175204,0.0,1.580936276609401,0.08823529411764706,0.0,0,0,0,1,1,0,0,1,0,1,0,0,546,1.0,8.928214286
1.0,1.0,0.0,0.0,8.400163666474338,7.134620467605077,10.404428324634143,0.0,0.0,0.0,6.267795383736037,0.0,1.0986122886681098,2.1972245773362196,1.6225535736613108,0.2727272727272727,3.5470479319813797,0,0,0,0,1,0,0,1,0,0,0,0,547,0.0,0.0
0.0,0.0,0.0,0.0,7.887635778444515,0.0,0.0,0.0,0.0,0.0,6.529472538572163,0.0,0.0,0.6931471805599453,1.014316278836333,0.6666666666666666,0.0,0,0,0,1,1,0,0,1,0,0,0,0,548,0.0,0.0
0.0,0.0,0.0,0.0,5.26670322124531,0.0,0.0,0.0,0.0,0.0,0.007117467627020008,2.302585092994046,0.6931471805599453,0.0,1.604235148792813e-05,0.06666666666666667,0.0,0,0,0,1,1,1,1,0,0,1,0,0,549,0.0,0.0
0.0,0.0,0.0,0.0,4.070740791103645,0.0,0.0,0.0,0.0,5.262764205336587,6.788534871564229,0.0,0.0,2.0794415416798357,0.9895106484219415,0.2222222222222222,0.0,0,0,0,1,0,0,0,1,0,0,0,1,550,0.0,0.0
0.0,0.0,1.0,1.0,6.764440676265851,0.0,0.0,0.6567795366112927,6.44034998537674,0.0,6.776752930541964,0.6931471805599453,2.6390573296152584,2.3978952727983707,1.0422193620068891,0.2777777777777778,0.0,0,0,0,1,1,0,0,0,0,0,0,0,551,0.0,0.0
0.0,0.0,0.0,0.0,6.595763437312774,0.0,0.0,0.0,0.0,0.0,6.062794685025165,2.0794415416798357,2.6390573296152584,0.6931471805599453,1.0408414799973287,0.08,0.0,0,0,0,1,1,1,1,0,0,0,1,0,552,0.0,0.0
0.0,0.0,0.0,0.0,8.094090705167133,0.0,0.0,0.0,0.0,0.0,6.046618771428952,0.6931471805599453,0.0,1.6094379124341003,0.9128715015873122,0.3333333333333333,0.0,0,0,0,1,1,1,1,0,0,0,0,1,553,0.0,0.0
0.0,0.0,0.0,0.0,7.617382345682188,0.0,0.0,0.0,0.0,0.0,6.18032346848485,1.0986122886681098,0.0,1.6094379124341003,0.7795894208414758,0.42857142857142855,0.0,0,0,0,1,1,1,1,0,0,0,1,0,554,1.0,1.785714286
0.0,0.0,0.0,0.0,2.838033640678306,0.0,0.0,0.0,0.0,0.0,0.00035707923961937285,0.0,0.0,0.0,0.00018181825457190082,1.0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,555,,
0.0,0.0,0.0,0.0,5.430494718060008,0.0,0.0,0.0,0.0,0.0,7.313890638421686,0.6931471805599453,3.4011973816621555,2.0794415416798357,1.1062426080551298,0.15789473684210525,0.0,0,0,0,1,1,1,1,0,0,0,0,1,556,0.0,0.0
0.0,2.0,0.0,0.0,7.943245566685205,0.0,0.0,0.0,0.0,0.0,6.814999512424584,1.9459101490553132,2.4849066497880004,1.3862943611198906,0.9253640709017152,0.45454545454545453,0.0,0,0,0,0,0,0,0,0,0,0,1,0,557,0.0,0.0
0.0,0.0,0.0,0.0,5.977398221335071,0.0,0.0,0.0,0.0,0.0,7.2788169853710185,1.6094379124341003,2.5649493574615367,2.8903717578961645,0.8252298544825359,0.08823529411764706,0.0,0,0,0,1,1,0,1,0,0,0,0,1,558,0.0,0.0
1.0,4.0,0.0,0.0,6.1433422375796205,6.591733988903737,0.0,0.0,0.0,6.782981750578524,8.310756795088908,1.0986122886681098,0.6931471805599453,1.9459101490553132,2.7358827752433137,0.6666666666666666,0.6381581174551121,0,0,0,0,0,1,0,0,0,1,0,0,559,,
0.0,0.0,0.0,0.0,8.792887120920962,0.0,0.0,0.0,0.0,0.0,3.324534867442433,1.6094379124341003,0.6931471805599453,0.0,0.6276234309748077,0.4,0.0,0,0,0,1,1,1,0,1,0,0,0,0,560,0.0,0.0
0.0,0.0,1.0,0.0,5.59978610738399,0.0,0.0,6.430180201405955,0.0,0.0,7.169172941717389,1.3862943611198906,1.3862943611198906,2.1972245773362196,1.0202239136653153,0.625,0.0,0,0,0,1,0,0,0,1,0,0,0,0,561,0.0,0.0
